epoch,train_loss,train_accuracy,val_loss,val_accuracy
76,1.1069279994010925,0.6053,1.2536385536193848,0.5558
77,1.1072706734657287,0.60515,1.2333810687065125,0.5607
78,1.1063571928024292,0.601425,1.2561550259590148,0.5527
79,1.0960524325370788,0.60785,1.226110327243805,0.5634
80,1.0925887214660646,0.6114,1.234329843521118,0.5654
81,1.0943288752555846,0.60995,1.2389261364936828,0.5645
82,1.0961736643791198,0.608475,1.2347344279289245,0.5629
83,1.0926776599884034,0.6081,1.2291293621063233,0.5661
84,1.0858068532943725,0.614925,1.2230645656585692,0.571
85,1.08357707529068,0.6116,1.2358808517456055,0.572
86,1.0772224534988404,0.61515,1.2397022008895875,0.5639
87,1.0816211779594422,0.612375,1.2242126703262328,0.576
88,1.0695381672859192,0.617525,1.2281866192817688,0.5667
89,1.0701380831718446,0.61665,1.220533537864685,0.5703
90,1.0701058970451356,0.613375,1.215888226032257,0.5746
91,1.0683973032951355,0.61545,1.2220682740211486,0.5697
92,1.0652974091529845,0.6191,1.2260663270950318,0.5631
93,1.0558881814956664,0.6234,1.2260032892227173,0.5697
94,1.0586955451965332,0.625675,1.227187955379486,0.5703
95,1.053663406944275,0.6244,1.2245959401130677,0.5699
96,1.0539136946678163,0.624325,1.2192060708999635,0.5731
97,1.051933167552948,0.6252,1.2217588424682617,0.5737
98,1.046050242137909,0.624975,1.2025118231773377,0.5758
99,1.047198741722107,0.62475,1.216695737838745,0.5694
100,1.0429151761054993,0.62865,1.2178899765014648,0.5769
101,1.0414888997077942,0.626125,1.2315086245536804,0.5725
102,1.037217280101776,0.628275,1.20982768535614,0.5792
103,1.0346315240859985,0.62995,1.2109631061553956,0.5782
104,1.027787599849701,0.6317,1.215682029724121,0.5725
105,1.0231932557106018,0.6336,1.222525918483734,0.5778
106,1.0242152743339539,0.63505,1.217694103717804,0.5735
107,1.0229981976509095,0.63495,1.2182909488677978,0.577
108,1.020575506591797,0.63545,1.2280248999595642,0.5739
109,1.0221183896064758,0.6338,1.2115912318229676,0.5769
110,1.0118600900650025,0.64145,1.21409353017807,0.58
111,1.0139709876060485,0.637975,1.2000096440315247,0.5772
112,1.0130262804985046,0.637175,1.2252285599708557,0.5793
113,1.0111943112373352,0.637925,1.2169193863868712,0.5782
114,1.010413024520874,0.639375,1.2183953285217286,0.5781
115,1.0084723699569702,0.641675,1.2091015338897706,0.5796
116,1.0027363959312439,0.641625,1.1929081559181214,0.5828
117,0.9990956684112549,0.641825,1.2186217904090881,0.5787
118,0.9983351086616516,0.643375,1.2034901261329651,0.5773
119,0.996001393032074,0.6458,1.2050830960273742,0.5827
120,0.9882225225448609,0.64755,1.2121662139892577,0.5745
121,0.9894710312843322,0.64455,1.214902973175049,0.5784
122,0.9839122741699219,0.646425,1.2132052183151245,0.5782
123,0.9797163087844849,0.64925,1.2311294198036193,0.58
124,0.9779190769195557,0.6497,1.1984757661819458,0.5824
125,0.9748861345291138,0.6519,1.2059147953987122,0.5804
126,0.9721713839530944,0.650525,1.2007856249809266,0.5821
127,0.9763983912467956,0.648875,1.22021142244339,0.5776
128,0.9705592121124268,0.654625,1.204533290863037,0.5855
129,0.9760836769104004,0.652175,1.207702672481537,0.5816
130,0.968321183013916,0.654075,1.20079185962677,0.582
131,0.9634475806236267,0.65605,1.2213621020317078,0.5785
132,0.9694106461524964,0.6529,1.2145764589309693,0.5782
133,0.9589034302711487,0.6564,1.2166160225868226,0.5816
134,0.9592043935775757,0.6572,1.2166971683502197,0.5786
135,0.956074878692627,0.658625,1.1941547751426698,0.5893
136,0.9572146531105041,0.655675,1.2221518993377685,0.5786
137,0.9493409230232239,0.659775,1.2033226132392882,0.5775
138,0.9509590476989747,0.658575,1.2136433124542236,0.5775
139,0.9500225536346436,0.65975,1.2229676723480225,0.5832
140,0.9464427302360535,0.6634,1.2055137515068055,0.581
141,0.951582424068451,0.65985,1.2014194011688233,0.5885
142,0.9418595622062683,0.662775,1.2151533722877503,0.5827
143,0.9337614619255066,0.664625,1.2123804092407227,0.5827
144,0.9387778776168824,0.66595,1.2075452208518982,0.5876
145,0.9363974474906921,0.663925,1.207637894153595,0.5824
146,0.933286027431488,0.666625,1.2026767015457154,0.5888
147,0.9345866799354553,0.66515,1.203025758266449,0.5885
148,0.9278922196388245,0.66735,1.1962532877922059,0.5945
149,0.9254506025314331,0.66825,1.2075223326683044,0.5851
150,0.9245821912765503,0.669625,1.2144972443580628,0.58
151,0.919573035621643,0.6687,1.21230229139328,0.5834
152,0.9169571904182434,0.669925,1.219296896457672,0.5832
153,0.9165738211631775,0.67235,1.2146234512329102,0.589
154,0.9135549849510193,0.6727,1.2083495497703551,0.587
155,0.9142978874683381,0.671975,1.2054089665412904,0.5916
156,0.9102454992294311,0.675275,1.19551020860672,0.5898
157,0.904845196723938,0.676425,1.2198856592178344,0.5848
158,0.9022871136665345,0.67535,1.1975521564483642,0.5906
159,0.9008693218231201,0.6747,1.2059001445770263,0.5864
160,0.9000467631340027,0.67785,1.2105847120285034,0.5804
161,0.9037590388298035,0.678025,1.1991345167160035,0.5855
162,0.8946040935516357,0.68095,1.19792799949646,0.5882
163,0.8989698553085327,0.679025,1.216403555870056,0.5805
164,0.8944024674415588,0.68075,1.1971818566322328,0.5905
165,0.8908860501289367,0.680125,1.1965900659561157,0.5956
166,0.8872489728927613,0.681275,1.2042336821556092,0.5905
167,0.8861619902610779,0.6824,1.2192004680633546,0.5855
168,0.8847400158882142,0.682125,1.201238477230072,0.5923
169,0.8813624990463257,0.6862,1.2104358196258544,0.5897
170,0.8832328869819641,0.683175,1.2137215733528137,0.5884
171,0.8767655257225037,0.68555,1.1960936188697815,0.5926
172,0.8743096066474915,0.68595,1.2262300848960876,0.5897
173,0.8707701303482056,0.68735,1.2266921758651734,0.5865
174,0.872125733947754,0.68595,1.2167404532432555,0.5902
175,0.8719071736335754,0.686875,1.20042165517807,0.5929
176,0.8726222668647766,0.689175,1.2170297026634216,0.5928
177,0.864487181186676,0.693025,1.225808572769165,0.5874
178,0.8632841377258301,0.692875,1.192474913597107,0.5929
179,0.868018044757843,0.688875,1.2044934988021851,0.5883
180,0.8609498307228088,0.69045,1.2072354435920716,0.5963
181,0.860146175956726,0.692325,1.2195356607437133,0.589
182,0.8514580730438233,0.693725,1.2120975613594056,0.5918
183,0.8535685214996338,0.69325,1.2116307854652404,0.5856
184,0.8563048104286194,0.69385,1.2154099106788636,0.5888
185,0.8468713759422303,0.6945,1.2040704607963562,0.5952
186,0.8517766885280609,0.695225,1.2211637258529664,0.5881
187,0.8474151009559632,0.6943,1.2271182417869568,0.5894
188,0.8423750179290771,0.70025,1.2073135018348693,0.5961
189,0.8418413138866424,0.69975,1.20937842130661,0.5896
190,0.8390540884971619,0.699075,1.2175408959388734,0.5921
191,0.8383696759223938,0.69655,1.2144749283790588,0.5931
192,0.8416105664253235,0.697775,1.2232985973358155,0.5956
193,0.8345339046001434,0.699225,1.2056995034217834,0.5955
194,0.8304250366210938,0.699575,1.2224344730377197,0.5927
195,0.8370833722114563,0.70035,1.2207107543945312,0.5905
196,0.8281861699581147,0.7034,1.2256535768508912,0.5912
197,0.8255609417915344,0.70445,1.223860216140747,0.5925
198,0.8236605881690979,0.705,1.2288681864738464,0.5963
199,0.8284500018119813,0.703275,1.2125439643859863,0.5973
200,0.8264375479221344,0.70315,1.2123149752616882,0.5925
